CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Income,Closed_Account
710570058,44,F,1,Graduate,Single,Blue,25,3,2,4,3101,0,3101,66,2512,37,37,0,161.5268314257264,1
818791833,42,F,3,Graduate,Married,Blue,37,4,2,1,2730,1303,1427,1308,4750,76,9,477,131.50469455868006,0
712390683,41,M,2,Uneducated,Single,Blue,27,2,3,1,13409,1255,12154,742,15573,99,768,94,47.7511780988425,0
718728108,43,M,4,Uneducated,Married,Silver,30,1,3,1,29856,1576,28280,8,14887,119,545,53,76.94059683941305,0
803366358,38,M,1,Unknown,Single,Blue,29,5,2,1,14596,2192,12404,898,1300,25,1083,15,76.44500004593283,0
714121983,49,F,3,Graduate,Single,Blue,42,4,2,3,4349,1400,2949,641,4694,84,75,322,68.61174111254513,0
714147858,44,M,3,High School,Single,Blue,35,3,3,4,18358,1044,17314,524,3920,85,491,57,89.0307320933789,0
713254983,62,M,0,Uneducated,Single,Blue,50,5,2,2,14314,656,13658,822,4355,70,667,46,66.85326707549393,0
718042383,38,M,1,Uneducated,Unknown,Blue,18,3,3,3,3523,1379,2144,71,15108,118,71,391,51.76832473836839,0
711070683,48,F,3,Post-Graduate,Married,Blue,37,4,1,2,6725,493,6232,72,13891,106,606,73,50.6644603703171,0
720789933,46,F,4,Graduate,Married,Blue,32,2,1,1,5798,680,5118,708,5027,82,64,117,40.62086823396385,0
711562833,35,M,4,Graduate,Married,Blue,24,6,3,4,12634,0,12634,323,717,18,286,0,86.20166402310133,1
718093233,55,F,2,Post-Graduate,Married,Blue,45,3,3,3,2163,0,2163,816,1349,47,88,0,162.42913519963622,0
710484408,39,M,4,Post-Graduate,Married,Blue,29,6,3,3,8700,1742,6958,454,2306,50,613,2,172.24259486421943,1
715455708,47,M,3,Graduate,Single,Blue,37,3,3,2,5116,1468,3648,91,2361,49,633,287,80.35884381271899,0
719196858,50,M,2,Graduate,Married,Blue,39,4,1,4,6508,2276,4232,1008,4254,77,711,35,67.3734932905063,0
718025808,61,M,0,High School,Divorced,Blue,51,6,3,4,5852,1935,3917,829,3689,55,618,331,74.49042177759111,0
717190533,49,M,4,High School,Married,Blue,36,6,3,2,12938,661,12277,725,1282,32,778,51,74.5305612590164,0
709075533,41,M,5,Uneducated,Single,Blue,32,4,3,3,12094,0,12094,995,8607,90,957,0,94.89550235681236,1
778857108,52,F,3,Post-Graduate,Married,Blue,33,3,2,0,3900,0,3900,1092,4337,81,8,0,50.01323659904301,0
714427608,45,F,5,Post-Graduate,Married,Blue,29,5,3,1,2555,681,1874,576,4888,78,814,267,40.1777075137943,0
713435058,49,F,5,High School,Divorced,Blue,42,5,2,3,1972,1489,483,69,4715,66,65,755,13.380958372727036,0
788842008,50,F,3,Uneducated,Married,Blue,34,2,2,2,4060,2336,1724,943,5173,87,706,575,64.50126366689801,0
708809283,41,F,4,Graduate,Divorced,Blue,33,1,3,1,10360,2517,7843,632,2414,28,273,243,52.77238477952778,1
712615008,46,M,2,Graduate,Unknown,Blue,34,1,3,2,24431,892,23539,417,3457,66,571,37,161.25748071819544,0
713997183,34,F,2,Unknown,Single,Blue,36,3,3,2,2791,2160,631,825,2214,56,6,774,199.813666427508,0
719758758,42,F,3,Graduate,Married,Blue,23,4,2,3,2797,1943,854,899,4917,66,784,695,48.87556680478155,0
779331558,45,F,2,Unknown,Single,Blue,27,6,3,3,14383,0,14383,683,2598,59,595,0,143.77655033022165,0
717030633,46,M,4,College,Single,Blue,34,5,3,4,2369,1405,964,624,3034,51,889,593,65.52799426484853,0
719882583,44,M,5,Graduate,Single,Blue,34,3,3,5,13477,2057,11420,684,3866,67,634,153,66.49195255246013,0
718838808,36,F,1,Post-Graduate,Married,Blue,23,6,3,3,3107,2354,753,1248,2720,48,1182,758,55.81740029156208,0
717891558,49,F,4,Graduate,Unknown,Blue,36,6,4,2,3298,2200,1098,678,1052,32,6,667,185.20528227090836,0
713695158,51,F,4,Uneducated,Divorced,Blue,40,5,4,3,1562,1057,505,807,5019,78,696,677,93.40764507651328,0
708162558,64,F,0,Uneducated,Married,Blue,54,6,1,2,3250,1992,1258,715,1355,36,565,613,76.39985871501267,0
801783108,46,M,3,College,Married,Blue,40,6,3,3,14383,0,14383,681,4833,69,769,0,182.4710048176348,0
716961033,48,F,3,High School,Single,Blue,40,1,3,3,3520,2149,1371,539,3630,78,696,611,57.858042791485786,0
718547358,60,F,2,Uneducated,Unknown,Blue,52,4,3,2,2676,1740,936,735,3863,69,725,65,52.703520874492824,0
716685033,38,F,1,High School,Married,Blue,19,1,1,2,5559,1600,3959,716,5344,82,864,288,59.88539410289377,0
715824108,52,F,1,Graduate,Married,Blue,38,3,1,3,3773,1291,2482,878,4697,75,667,342,117.74388514459132,0
802600233,51,F,2,Graduate,Single,Blue,45,5,1,3,14383,869,5693,791,4124,59,967,604,46.16106282919645,0
714343608,56,F,0,Unknown,Single,Blue,36,5,4,2,3033,0,3033,89,4921,90,698,0,171.6564770322293,0
713056083,52,M,2,High School,Single,Blue,46,4,2,4,34516,0,34516,775,4037,87,706,0,137.65766225755215,0
783554958,58,M,4,Graduate,Single,Blue,52,6,1,0,32090,0,32090,567,1368,30,364,0,153.14384328201413,0
789291633,62,M,0,Graduate,Married,Blue,51,3,2,0,5450,967,4483,701,1526,45,8,177,64.43031305912882,0
721220583,54,F,2,Graduate,Married,Blue,41,3,1,3,7362,1176,6186,735,17390,130,688,16,55.49173946958035,0
718629858,42,F,2,Uneducated,Married,Blue,32,5,5,3,4708,0,4708,718,4597,89,679,0,177.46702120639384,0
719463708,47,F,1,Uneducated,Single,Blue,34,5,1,3,2099,1164,935,717,4471,80,667,555,59.56094816792756,0
719781183,57,M,4,High School,Married,Blue,38,4,1,3,15428,1553,13875,747,1916,40,538,101,107.68490571528672,0
789023508,46,M,3,Unknown,Married,Blue,33,4,1,3,34516,1099,33417,816,15490,110,618,32,93.8547148462385,0
719709558,48,M,3,Graduate,Married,Blue,33,3,1,2,6223,2126,4097,681,4518,79,795,342,44.290493158623576,0
818839983,55,M,2,Graduate,Married,Blue,50,3,2,0,10916,1536,9380,1317,1592,34,1,141,178.35538061335683,0
718414008,50,M,2,Graduate,Single,Blue,36,3,2,2,34516,1023,33493,1004,1064,13,625,3,194.85213803127408,0
721041483,45,M,4,Doctorate,Married,Blue,37,1,2,2,13093,2517,10576,426,2032,39,444,192,69.90699669811875,1
788240358,40,F,5,Graduate,Married,Silver,24,2,1,2,33441,686,32755,761,8452,83,509,21,24.698203895241026,0
720812433,54,M,2,College,Married,Blue,46,6,1,2,28465,0,28465,696,1693,37,1056,0,166.25161116942763,0
769323183,51,M,4,Uneducated,Single,Blue,45,6,2,3,12101,2517,9584,733,2086,44,76,208,196.70698622241616,0
716728233,47,F,4,High School,Married,Blue,36,1,3,1,3216,1480,1736,733,14178,123,809,46,84.32153244502842,0
708595158,27,F,0,Graduate,Single,Blue,36,6,1,2,1677,1598,79,994,2389,43,536,953,22.70864536985755,0
711694083,59,F,0,Post-Graduate,Single,Blue,48,4,2,2,3030,1251,1779,694,4724,71,775,413,194.345492310822,0
770708133,47,F,5,High School,Single,Blue,33,5,2,2,2169,1330,839,905,3833,64,1065,613,55.79956863075495,0
711787383,52,F,2,High School,Single,Blue,40,3,1,3,1960,1428,532,57,3782,64,641,729,122.21742677502334,0
718263108,44,F,3,Unknown,Divorced,Blue,32,3,3,2,1693,1457,236,919,2829,42,615,861,127.06335121765731,1
779031033,46,F,2,Graduate,Married,Blue,22,6,1,3,2305,1627,678,747,1230,36,565,706,41.44811138045043,0
715187733,26,F,1,Unknown,Single,Blue,15,3,4,3,5464,0,5464,7,2473,46,484,0,33.54768538847566,0
708148158,39,F,4,Unknown,Married,Blue,21,2,3,2,1827,0,1827,563,4207,86,792,0,131.6189390141517,0
778176108,61,M,0,High School,Single,Blue,51,4,2,2,5504,1412,4092,722,1290,38,462,257,67.18596448656172,0
793449333,54,M,2,Graduate,Divorced,Blue,48,2,3,2,29974,2114,27860,925,15190,115,855,71,97.795004555955515,0
715629783,51,M,1,Graduate,Married,Silver,36,6,2,2,17905,980,16925,731,4399,64,778,55,43.33597473334521,0
780019908,53,F,1,Graduate,Single,Blue,43,6,3,2,2172,644,1528,673,4657,82,907,297,139.5061240065843,0
716806383,48,M,4,Graduate,Married,Blue,40,1,1,3,28307,1506,26801,818,9042,122,605,53,112.83684051595628,0
717575958,50,F,1,Post-Graduate,Married,Blue,41,6,3,3,1694,479,1215,838,2349,42,312,283,43.432184853591025,1
717182883,33,F,1,High School,Married,Blue,36,3,2,2,2279,1432,847,855,4169,74,947,628,56.24882928095758,0
714005508,45,F,4,Graduate,Married,Blue,36,2,2,2,4146,2027,2119,74,4323,64,684,489,174.97627036646008,0
718006608,44,F,5,Uneducated,Single,Blue,36,1,3,1,7742,1163,6579,729,9081,100,852,15,135.69600437767804,0
779051808,35,F,1,Graduate,Single,Blue,16,3,2,2,2546,1348,1198,877,4145,75,596,529,49.52363349031657,0
787623858,43,M,2,Uneducated,Divorced,Silver,24,4,2,0,34516,1938,32578,426,1215,45,406,56,185.3693655133247,0
718518858,50,F,3,Graduate,Married,Blue,39,4,3,3,1844,1388,456,901,5056,81,8,753,46.26089783851057,0
771040758,62,F,0,Graduate,Single,Silver,49,5,1,2,30310,0,30310,777,3703,91,492,0,121.81879035197198,0
715625658,49,F,3,High School,Married,Blue,36,3,1,3,4476,1492,2984,933,4603,87,706,333,168.6298544984311,0
712617408,31,M,1,Post-Graduate,Single,Blue,20,5,3,3,13734,0,13734,855,2566,74,762,0,53.366578901186585,0
713180433,56,F,2,Graduate,Single,Blue,48,5,3,2,3934,2517,1417,682,4837,87,673,64,23.186503490433097,0
804820233,38,M,2,Unknown,Divorced,Blue,33,6,3,2,11777,1781,9996,565,2763,62,879,151,98.82332210429011,0
708371733,41,F,3,High School,Married,Blue,15,1,1,2,4662,0,4662,661,4931,81,841,0,140.77549427747726,0
711126483,37,F,1,Graduate,Single,Blue,28,4,3,3,14383,599,8393,897,5136,76,9,416,79.69918232411146,0
721113333,54,F,0,Graduate,Married,Blue,36,1,2,3,1740,0,1740,811,4751,93,86,0,158.72023599222302,0
708821733,43,F,3,Unknown,Single,Silver,36,2,3,4,19713,531,19182,792,8301,70,591,27,54.945334368385375,1
714620358,37,F,2,Graduate,Divorced,Blue,30,3,3,4,3328,2517,811,553,2196,47,621,756,84.46500953286886,1
712137033,52,F,2,College,Married,Blue,45,5,1,2,2737,1719,1018,657,4725,63,615,628,85.05703127011657,0
720150858,34,M,2,High School,Married,Blue,25,6,2,0,1439,0,1439,89,2932,44,913,0,99.78516553528608,1
718191483,45,M,3,Graduate,Divorced,Blue,35,6,3,2,5065,1362,3703,68,3555,75,471,269,71.47709222510457,0
720236433,41,M,4,College,Married,Blue,22,1,2,3,5037,1670,3367,787,4379,67,811,332,92.05380930565298,0
769587258,38,M,3,College,Single,Silver,32,4,2,2,30082,1671,28411,707,15240,126,8,56,72.43637063540518,0
779557533,54,M,1,Post-Graduate,Single,Blue,40,6,3,3,10260,942,9318,1042,1566,50,562,92,92.0012715831399,0
718444233,45,M,3,Graduate,Married,Blue,25,3,3,2,9791,1311,8480,704,1649,59,513,134,69.90049672313035,0
715170183,45,M,2,Graduate,Married,Blue,36,2,1,3,3735,2113,1622,684,7059,82,577,566,57.283067810349166,0
709827933,44,M,2,Graduate,Married,Blue,36,3,3,2,12230,1196,11034,62,3659,76,52,98,111.76299665123224,0
720724008,43,M,2,Graduate,Single,Blue,36,4,1,4,13430,2356,11074,718,3717,67,675,175,91.51536149904132,0
716990883,38,M,5,Unknown,Married,Blue,26,5,1,2,16033,766,15267,682,15260,115,855,48,106.21441717259586,0
709666908,42,F,4,Graduate,Divorced,Blue,36,3,3,1,2782,1782,1000,853,4669,93,755,641,176.15196774713695,0
789298833,51,M,2,Uneducated,Divorced,Blue,40,1,2,3,23453,0,23453,727,7555,96,574,0,95.8707680553198,0
794581533,52,M,2,College,Single,Blue,37,4,3,3,2749,1380,1369,937,3882,90,765,502,75.05039644893259,0
718333983,57,M,4,Unknown,Divorced,Blue,36,2,2,3,13694,2219,11475,1078,9040,63,8,162,181.5153551287949,1
714211533,31,M,0,Graduate,Divorced,Blue,36,4,3,2,3312,2491,821,62,2670,50,667,752,91.05488564819098,0
822063408,43,M,4,Unknown,Married,Blue,39,5,1,2,6111,2517,3594,632,1221,16,22,412,41.969895511865616,0
713578608,58,M,0,Doctorate,Single,Blue,46,6,4,3,14383,0,14383,808,4082,82,822,0,21.735240845009685,0
778830933,40,M,3,Graduate,Married,Blue,21,3,2,0,1804,1040,764,1002,5308,78,773,576,118.0544364452362,0
715013733,54,M,4,Graduate,Married,Blue,36,4,3,3,6905,2303,4602,712,1370,25,786,334,66.11918801441789,0
718471758,49,M,4,Doctorate,Single,Silver,37,5,2,2,30976,2051,28925,684,3193,69,725,66,72.73810467217118,0
708478233,48,F,3,Graduate,Married,Blue,36,4,2,2,5573,1238,4335,624,4348,90,837,222,45.03874825313687,0
778643733,48,F,1,Uneducated,Single,Gold,28,3,2,1,23981,1454,22527,925,9140,64,684,61,40.94983076211065,1
716420358,41,F,2,High School,Married,Blue,36,5,2,4,2602,1490,1112,66,3151,78,66,573,50.28696976136416,0
708859158,47,F,4,Graduate,Single,Blue,37,4,1,1,14383,703,7353,865,4341,80,951,489,57.25580270867795,0
720384633,48,M,3,Uneducated,Single,Blue,36,6,3,2,3786,0,3786,715,3403,70,489,0,55.62264068052173,0
807141183,34,M,1,Graduate,Married,Blue,29,4,3,2,14938,1412,13526,677,1930,36,636,95,163.69242690503597,0
818311533,53,F,3,Uneducated,Single,Blue,48,5,3,1,4908,1429,3479,745,3535,65,667,291,126.2630796059966,0
819002508,31,M,1,Unknown,Single,Blue,26,4,1,2,2037,0,2037,88,2563,64,641,0,47.42458961904049,0
718746933,56,F,3,High School,Married,Blue,47,6,3,4,2865,2022,843,547,3441,66,65,706,165.68128927610817,0
719841708,45,M,0,Uneducated,Single,Blue,36,1,4,3,20356,2031,18325,752,15180,121,806,1,112.42719426751135,0
712961658,45,F,4,Uneducated,Married,Blue,32,1,1,1,3335,2238,1097,644,5321,78,95,671,188.50444010458887,0
715182108,51,F,3,High School,Married,Blue,35,6,1,3,3025,1912,1113,674,4626,78,773,632,158.0004859250039,0
757291008,46,M,4,Unknown,Married,Blue,39,3,3,2,34516,289,34227,95,8964,76,1054,8,88.20345832966268,1
771455508,60,F,0,College,Single,Blue,48,5,1,3,14383,0,14383,653,4104,83,729,0,117.63283112086356,0
711008508,59,M,2,Graduate,Single,Blue,50,2,1,2,11808,0,11808,813,13751,113,823,0,52.55513846408576,0
708303108,50,F,2,Graduate,Married,Blue,42,5,3,0,1770,1706,64,626,4940,94,774,964,72.89341730065644,0
713119308,50,F,3,Unknown,Single,Blue,39,4,4,3,1852,0,1852,801,4339,82,783,0,85.3043073322624,0
789261558,58,M,1,High School,Married,Blue,47,3,1,4,2212,1392,820,573,1387,34,7,629,69.19359623454511,0
780197133,40,M,4,Graduate,Single,Blue,30,4,1,1,13919,1266,12653,438,3699,67,523,91,71.41800737474114,0
826473858,44,M,1,College,Single,Blue,40,6,1,2,4274,1680,2594,78,4820,60,765,393,51.95723964832723,0
716147658,49,F,2,Uneducated,Single,Blue,40,2,3,1,2464,1601,863,649,4739,86,792,65,0.8590352721512318,0
715445883,40,F,2,Graduate,Married,Blue,29,5,2,2,18862,2105,16757,832,4449,86,686,112,196.07027610763907,0
825856083,39,M,1,Post-Graduate,Single,Blue,35,5,1,1,2623,2121,502,722,4078,70,795,809,46.4674739446491,0
712338033,36,M,2,High School,Married,Blue,26,4,2,4,15982,1691,14291,808,1687,40,739,106,80.94969663769007,0
770190258,49,F,3,Graduate,Married,Blue,43,2,1,1,7037,0,7037,752,7678,93,691,0,76.32111543789506,0
714684108,31,M,1,Post-Graduate,Single,Blue,24,4,2,4,4169,534,3635,836,8565,70,795,128,49.36406391207129,1
720893958,49,F,4,Uneducated,Single,Blue,36,1,3,3,1544,999,545,786,4215,53,112,647,92.68356245011093,0
715699983,56,M,3,High School,Married,Blue,36,5,1,3,9226,1233,7993,1521,1626,29,1636,134,63.32353303208947,0
719918358,57,F,3,Graduate,Unknown,Blue,36,2,2,1,3082,2507,575,687,7787,89,508,813,111.83183868415654,0
789231858,59,M,1,Unknown,Married,Blue,48,5,3,3,14383,642,7963,926,5177,79,646,446,70.2979745157063,0
718279983,49,F,1,College,Married,Blue,36,1,3,2,5039,2489,2550,875,4770,74,947,494,18.442204082384706,0
711245433,50,F,4,Graduate,Single,Blue,41,5,3,3,2509,0,2509,702,2281,41,367,0,22.3283929284662,1
715765758,54,F,2,Uneducated,Single,Blue,41,5,2,4,14383,814,6243,675,4217,72,5,566,21.13750628195703,0
713940033,47,F,3,Graduate,Single,Blue,36,5,1,3,2049,1460,589,599,3514,79,646,713,180.05204242654145,0
716901858,49,M,4,Doctorate,Married,Blue,39,5,1,2,14383,0,14383,562,3691,77,51,0,58.033433044329286,0
713681433,50,F,2,High School,Divorced,Blue,39,5,2,4,9716,874,8842,775,5007,91,655,9,79.21263910830021,0
719439108,42,M,1,Graduate,Married,Silver,34,3,3,2,15315,1613,13702,859,14728,100,754,105,49.5848058257252,0
714522258,56,F,2,Graduate,Married,Blue,48,6,3,2,4366,1590,2776,475,1596,37,423,364,49.8459670227021,0
768712383,51,M,5,Graduate,Divorced,Blue,45,6,3,6,34516,0,34516,757,8173,91,1022,0,196.20534950867295,1
708136908,62,F,0,Graduate,Single,Blue,53,5,2,2,2616,801,1815,719,4655,68,511,306,26.72936045564711,0
717621333,48,F,3,Unknown,Divorced,Blue,36,5,2,1,2680,1871,809,955,4592,78,902,698,195.76076795347035,0
789637308,45,F,2,College,Divorced,Blue,39,4,3,4,3076,0,3076,734,2580,50,429,0,44.676235294900835,1
716323683,31,M,0,Graduate,Married,Blue,36,2,3,3,32791,1607,31184,752,13177,106,738,49,106.11113233491778,0
712783083,48,F,4,High School,Married,Blue,37,1,2,3,3607,0,3607,504,2013,35,458,0,80.64904608763754,1
714595983,49,F,1,Uneducated,Married,Blue,41,4,3,3,14383,522,9163,383,2030,37,37,363,41.33286118507385,1
713607108,46,F,2,College,Divorced,Blue,31,6,1,2,1852,1428,424,795,4486,61,848,771,54.902339447289705,0
802013583,56,M,3,College,Married,Blue,50,3,2,0,9689,2250,7439,576,1158,19,727,232,160.63079362735152,0
713677158,31,F,1,Graduate,Divorced,Blue,22,2,2,3,1623,0,1623,501,2126,45,364,0,146.4782184921205,1
712855683,50,F,2,Post-Graduate,Married,Blue,36,1,2,2,3350,1335,2015,781,4906,89,561,399,133.9431534986943,0
710654808,46,M,4,Graduate,Single,Blue,36,3,1,4,1818,0,1818,672,2308,44,467,0,92.02701905742288,1
820383558,45,M,4,High School,Married,Blue,40,6,2,3,6366,1344,5022,492,3258,58,758,211,87.56118888966739,0
714924483,60,F,1,Unknown,Single,Blue,46,2,3,2,4628,2327,2301,611,4226,92,736,503,17.3594961874187,0
717637908,36,F,2,College,Unknown,Blue,23,4,3,3,1924,971,953,806,4951,96,6,505,198.53476136922836,0
715928808,42,F,2,High School,Married,Blue,31,3,5,2,3964,1218,2746,593,4580,75,1419,307,110.0318075157702,0
718116933,53,F,3,Graduate,Single,Blue,36,2,3,1,14383,630,8083,667,4704,79,756,438,142.52648130059242,0
826478958,52,M,1,College,Married,Blue,48,4,3,3,2066,1601,465,742,1578,41,414,775,114.061039397493,0
714573258,36,M,2,Post-Graduate,Single,Blue,30,4,2,4,1606,798,808,59,2229,45,1045,497,66.28627206198871,0
709536483,57,M,3,Graduate,Married,Blue,49,5,0,3,8701,215,8486,527,1999,41,414,25,66.6259537730366,1
709730508,39,F,0,High School,Single,Blue,27,6,3,3,17531,0,17531,8,4563,61,743,0,73.57645868323743,0
714798783,49,M,1,Graduate,Single,Blue,36,6,2,2,18886,895,17991,1826,1235,18,1571,47,102.8157608024776,0
713546883,47,M,2,Graduate,Divorced,Blue,29,5,2,3,4786,1553,3233,61,5039,76,81,324,65.27139822021127,0
708197358,57,M,2,Uneducated,Unknown,Blue,48,4,1,3,30543,264,30279,882,7784,63,703,9,113.74732490628958,1
797743233,45,M,3,Uneducated,Unknown,Blue,39,3,2,3,5996,865,5131,511,4542,77,481,144,70.90607723221183,0
711642108,30,F,1,Uneducated,Married,Blue,13,5,2,2,4016,917,3099,1246,2572,35,591,228,99.10068525932728,0
711498258,54,M,3,High School,Married,Blue,42,6,3,2,20311,1655,18656,431,1266,34,308,81,186.77461437880993,0
714957108,33,F,3,High School,Divorced,Blue,26,5,1,3,3616,0,3616,912,3133,72,1,0,187.17638342641297,0
711706458,44,M,4,Doctorate,Married,Blue,27,1,2,1,24134,1290,22844,814,13311,110,642,53,106.543791256845,0
713325108,36,M,2,Post-Graduate,Married,Blue,29,5,3,3,7712,2517,5195,676,1845,40,739,326,69.88241736777127,0
712509108,46,F,3,Doctorate,Single,Gold,36,1,3,5,15164,532,14632,858,8356,68,478,35,48.589915689080954,1
712595433,58,M,2,Uneducated,Unknown,Blue,49,6,2,3,9788,1794,7994,778,1805,37,762,183,123.57612358406186,0
825767658,49,M,2,Graduate,Single,Gold,45,2,3,1,34516,913,33603,698,7711,80,86,26,77.41857959423214,0
795155433,45,M,3,Unknown,Married,Blue,38,6,3,1,12918,1345,11573,1061,1562,33,12,104,100.7491236180067,0
711751533,47,F,4,Graduate,Married,Blue,37,3,1,3,2447,1973,474,476,4784,75,562,806,120.47210750170052,0
719451483,46,F,4,Post-Graduate,Married,Blue,37,5,3,2,3773,1972,1801,783,1528,25,1083,523,7.573441881686449,0
811697958,50,F,4,Unknown,Married,Blue,45,4,1,4,1488,755,733,783,4451,65,711,507,161.06632044538856,0
708244458,47,F,2,Unknown,Married,Blue,35,3,3,2,2793,1517,1276,712,3485,72,895,543,178.9940044283867,0
804847308,64,F,0,Graduate,Single,Blue,56,6,2,1,1564,0,1564,516,4018,69,605,0,41.38112762011587,0
779484408,37,M,1,Unknown,Married,Blue,19,6,1,2,18951,1243,17708,1148,2874,58,657,66,72.0175775885582,0
768563658,56,M,2,Uneducated,Married,Blue,50,4,2,3,4458,1880,2578,1107,1424,29,1417,422,43.77382453996688,0
715825458,47,M,2,Graduate,Married,Blue,36,3,3,2,12933,2239,10694,445,6564,56,514,173,110.27087840251625,1
772248408,40,F,3,Graduate,Single,Blue,29,5,1,4,2694,1833,861,1044,3366,56,1074,68,148.0390114709735,0
717437058,38,M,2,Unknown,Divorced,Silver,26,4,2,0,26437,681,25756,1021,2167,57,727,26,69.34469845145941,0
710923533,38,M,4,Unknown,Single,Blue,31,3,2,3,34516,0,34516,604,15611,127,693,0,129.69009010121226,0
718181433,65,F,0,Uneducated,Single,Blue,56,6,1,2,8705,1453,7252,111,2688,88,956,167,142.10910839028656,0
719883858,58,M,2,Graduate,Married,Blue,48,4,1,0,2774,0,2774,721,1258,33,435,0,78.66534516215324,0
790131033,38,F,1,High School,Married,Blue,31,2,6,3,3416,2517,899,925,14230,105,78,737,134.35657368972898,0
709364433,36,F,3,High School,Married,Blue,30,6,2,2,3399,2173,1226,795,1571,34,1,639,34.87027776427567,0
787464408,53,M,2,Uneducated,Single,Blue,40,5,2,2,19116,0,19116,656,1184,29,611,0,66.48287208750844,0
709732608,41,F,3,Graduate,Married,Blue,36,4,3,3,3203,2366,837,665,4282,82,783,739,166.94713346660137,0
709682658,37,F,4,High School,Single,Blue,36,5,3,1,3093,2517,576,855,1371,23,917,814,55.76162445824593,0
716919633,58,F,1,Uneducated,Unknown,Blue,39,5,1,1,2406,0,2406,1016,4450,73,698,0,57.45110728777945,0
708393633,41,F,0,High School,Married,Blue,31,4,2,4,2685,1647,1038,812,4625,94,516,613,150.75499480590224,0
788940558,41,F,3,Graduate,Married,Blue,27,6,1,2,2134,1085,1049,656,4224,75,1027,508,135.92049316503108,0
771575058,45,M,1,Graduate,Married,Blue,33,4,3,4,2009,1795,214,645,3172,55,719,893,175.78927595168352,0
710699283,46,M,2,Graduate,Single,Blue,28,1,1,1,7790,1921,5869,789,14567,131,617,247,135.02722213044763,0
715623483,47,M,3,Graduate,Married,Blue,37,4,4,0,8567,1695,6872,1242,1457,41,1412,198,73.538898951374,0
769985883,45,M,2,Graduate,Single,Blue,39,6,3,3,1613,0,1613,635,3549,65,444,0,80.65763370133936,0
717538683,43,M,3,Graduate,Married,Blue,36,3,2,2,22906,1132,21774,942,3204,64,73,49,131.18197213858366,0
711625683,46,M,4,Doctorate,Married,Blue,36,3,2,5,3104,862,2242,1057,2781,74,682,278,167.10534004494548,0
